HS Code,ID,Rate
8704319022,ASD05,-
8704319022,GCT 06,15%
8704319022,EXC023,-
8704319022,SCTA08,25.00%
8704319022,SCTS18,-
8704319022,SCTF028,-
8704319022,SCF90,-
8704319022,ENVL20,0.50%
8704319023,ID-01,10.00%
8704319023,ASD05,-
8704319023,GCT 06,15%
8704319023,EXC023,-
8704319023,SCTA08,5.00%
8704319023,SCTS18,-
8704319023,SCTF028,-
8704319023,SCF90,-
8704319023,ENVL20,0.50%
8704319024,ID-01,20.00%
8704319024,ASD05,-
8704319024,GCT 06,15%
8704319024,EXC023,-
8704319024,SCTA08,0.00%
8704319024,SCTS18,-
8704319024,SCTF028,-
8704319024,SCF90,-
8704319024,ENVL20,0.50%
8704319025,ID-01,20.00%
8704319025,ASD05,-
8704319025,GCT 06,15%
8704319025,EXC023,-
8704319025,SCTA08,0.00%
8704319025,SCTS18,-
8704319025,SCTF028,-
8704319025,SCF90,-
8704319025,ENVL20,0.50%
8704319026,ID-01,20.00%
8704319026,ASD05,-
8704319026,GCT 06,15%
8704319026,EXC023,-
8704319026,SCTA08,0.00%
8704319026,SCTS18,-
8704319026,SCTF028,-
8704319026,SCF90,-
8704319026,ENVL20,0.50%
8704319030,ID-01,10.00%
8704319030,ASD05,-
8704319030,GCT 06,21.50%
8704319030,EXC023,-
8704319030,SCTA08,10.00%
8704319030,SCTS18,-
8704319030,SCTF028,-
8704319030,SCF90,-
8704319030,ENVL20,0.50%
8704319031,ID-01,10.00%
8704319031,ASD05,-
8704319031,GCT 06,21.50%
8704319031,EXC023,-
8704319031,SCTA08,0.00%
8704319031,SCTS18,-
8704319031,SCTF028,-
8704319031,SCF90,-
8704319031,ENVL20,0.50%
8704319032,ID-01,10.00%
8704319032,ASD05,-
8704319032,GCT 06,21.50%
8704319032,EXC023,-
8704319032,SCTA08,15.00%
8704319032,SCTS18,-
8704319032,SCTF028,-
8704319032,SCF90,-
8704319032,ENVL20,0.50%
8704319033,ID-01,10.00%
8704319033,ASD05,-
8704319033,GCT 06,21.50%
8704319033,EXC023,-
8704319033,SCTA08,0.00%
8704319033,SCTS18,-
8704319033,SCTF028,-
8704319033,SCF90,-
8704319033,ENVL20,0.50%
8704319034,ID-01,20.00%
8704319034,ASD05,-
8704319034,GCT 06,21.50%
8704319034,EXC023,-
8704319034,SCTA08,0.00%
8704319034,SCTS18,-
8704319034,SCTF028,-
8704319034,SCF90,-
8704319034,ENVL20,0.50%
8704319035,ID-01,20.00%
8704319035,ASD05,-
8704319035,GCT 06,21.50%
8704319035,EXC023,-
8704319035,SCTA08,10.00%
8704319035,SCTF028,-
8704319035,SCF90,-
8704319035,ENVL20,0.50%
8704319036,ID-01,20.00%
8704319036,ASD05,-
8704319036,GCT 06,21.50%
8704319036,EXC023,-
8704319036,SCTA08,30.00%
8704319036,SCTS18,-
8704319036,SCTF028,-
8704319036,SCF90,-
8704319036,ENVL20,0.50%
8704321040,ID-01,5.00%
8704321040,ASD05,-
8704321040,GCT 06,15%
8704321040,EXC023,-
8704321040,SCTA08,5.00%
8704321040,SCTS18,-
8704321040,SCTF028,-
8704321040,SCF90,-
8704321040,ENVL20,0.50%
8704329010,ID-01,10.00%
8704329010,ASD05,-
8704329010,GCT 06,15%
8704329010,EXC023,-
8704329010,SCTA08,5.00%
8704329010,SCTS18,-
8704329010,SCTF028,-
8704329010,SCF90,-
8704329010,ENVL20,0.50%
8704329020,ID-01,10.00%
8704329020,ASD05,-
8704329020,GCT 06,15%
8704329020,EXC023,-
8704329020,SCTA08,5.00%
8704329020,SCTS18,-
8704329020,SCTF028,-
8704329020,SCF90,-
8704329020,ENVL20,0.50%
8704329030,ID-01,10.00%
8704329030,ASD05,-
8704329030,GCT 06,21.50%
8704329030,EXC023,-
8704329030,SCTA08,0.00%
8704329030,SCTS18,-
8704329030,SCTF028,-
8704329030,SCF90,-
8704329030,ENVL20,0.50%
8704900010,ID-01,10.00%
8704900010,GCT 06,15%
8704900010,SCTA08,15.00%
8704900010,ENVL20,0.50%
8704900011,ID-01,10.00%
8704900011,ASD05,-
8704900011,GCT 06,15%
8704900011,EXC023,-
8704900011,SCTA08,15.00%
8704900011,SCTS18,-
8704900011,SCTF028,-
8704900011,SCF90,-
8704900011,ENVL20,0.50%
8704900012,ID-01,30.00%
8704900012,ASD05,-
8704900012,GCT 06,15%
8704900012,EXC023,-
8704900012,SCTA08,0.00%
8704900012,SCTS18,-
8704900012,SCTF028,-
8704900012,SCF90,-
8704900012,ENVL20,0.50%
8704900013,ID-01,20.00%
8704900013,ASD05,-
8704900013,GCT 06,15%
8704900013,EXC023,-
8704900013,SCTA08,0.00%
8704900013,SCTS18,-
8704900013,SCTF028,-
8704900013,SCF90,-
8704900013,ENVL20,0.50%
8704900030,ID-01,10.00%
8704900030,ASD05,-
8704900030,GCT 06,21.50%
8704900030,EXC023,-
8704900030,SCTA08,13.00%
8704900030,SCTS18,-
8704900030,SCTF028,-
8704900030,SCF90,-
8704900030,ENVL20,0.50%
8704900031,ID-01,30.00%
8704900031,ASD05,-
8704900031,GCT 06,21.50%
8704900031,EXC023,-
8704900031,SCTA08,0.00%
8704900031,SCTS18,-
8704900031,SCTF028,-
8704900031,SCF90,-
8704900031,ENVL20,0.50%
8704900032,ID-01,20.00%
8704900032,ASD05,-
8704900032,GCT 06,21.50%
8704900032,EXC023,-
8704900032,SCTA08,0.00%
8704900032,SCTS18,-
8704900032,SCTF028,-
8704900032,SCF90,-
8704900032,ENVL20,0.50%
8705100000,ID-01,0.00%
8705100000,ASD05,-
8705100000,GCT 06,15%
8705100000,EXC023,-
8705100000,SCTA08,15.00%
8705100000,SCTS18,-
8705100000,SCTF028,-
8705100000,SCF90,-
8705100000,ENVL20,0.50%
8705200000,ID-01,0.00%
8705200000,ASD05,-
8705200000,GCT 06,15%
8705200000,EXC023,-
8705200000,SCTA08,15.00%
8705200000,SCTS18,-
8705200000,SCTF028,-
8705200000,SCF90,-
8705200000,ENVL20,0.50%
8705300000,ID-01,0.00%
8705300000,ASD05,-
8705300000,GCT 06,15%
8705300000,EXC023,-
8705300000,SCTA08,15.00%
8705300000,SCTS18,-
8705300000,SCTF028,-
8705300000,SCF90,-
8705300000,ENVL20,0.50%
8705400000,ID-01,0.00%
8705400000,ASD05,-
8705400000,GCT 06,15%
8705400000,EXC023,-
8705400000,SCTA08,15.00%
8705400000,SCTS18,-
8705400000,SCTF028,-
8705400000,SCF90,-
8705400000,ENVL20,0.50%
8705900000,ID-01,0.00%
8705900000,ASD05,-
8705900000,GCT 06,15%
8705900000,EXC023,-
8705900000,SCTA08,15.00%
8705900000,SCTS18,-
8705900000,SCTF028,-
8705900000,SCF90,-
8705900000,ENVL20,0.50%
8706001000,ID-01,5.00%
8706001000,ASD05,-
8706001000,GCT 06,15%
8706001000,EXC023,-
8706001000,SCTA08,10.00%
8706001000,SCTS18,-
8706001000,SCTF028,-
8706001000,SCF90,-
8706001000,ENVL20,0.50%
8706002010,ID-01,5.00%
8706002010,ASD05,-
8706002010,GCT 06,15%
8706002010,EXC023,-
8706002010,SCTA08,10.00%
8706002010,SCTS18,-
8706002010,SCTF028,-
8706002010,SCF90,-
8706002010,ENVL20,0.50%
8706002011,ID-01,5.00%
8706002011,ASD05,-
8706002011,GCT 06,15%
8706002011,EXC023,-
8706002011,SCTA08,10.00%
8706002011,SCTS18,-
8706002011,SCTF028,-
8706002011,SCF90,-
8706002011,ENVL20,0.50%
8706002020,ID-01,5.00%
8706002020,ASD05,-
8706002020,GCT 06,15%
8706002020,EXC023,-
8706002020,SCTA08,0.00%
8706002020,SCTS18,-
8706002020,SCTF028,-
8706002020,SCF90,-
8706002020,ENVL20,0.50%
8706002021,ID-01,5.00%
8706002021,ASD05,-
8706002021,GCT 06,15%
8706002021,EXC023,-
8706002021,SCTA08,0.00%
8706002021,SCTS18,-
8706002021,SCTF028,-
8706002021,SCF90,-
8706002021,ENVL20,0.50%
8706002030,ID-01,5.00%
8706002030,ASD05,-
8706002030,GCT 06,21.50%
8706002030,EXC023,-
8706002030,SCTA08,8.00%
8706002030,SCTS18,-
8706002030,SCTF028,-
8706002030,SCF90,-
8706002030,ENVL20,0.50%
8706002031,ID-01,5.00%
8706002031,ASD05,-
8706002031,GCT 06,21.50%
8706002031,EXC023,-
8706002031,SCTA08,8.00%
8706002031,SCTS18,-
8706002031,SCTF028,-
8706002031,SCF90,-
8706002031,ENVL20,0.50%
8706009010,ID-01,20.00%
8706009010,ASD05,-
8706009010,GCT 06,15%
8706009010,EXC023,-
8706009010,SCTA08,10.00%
8706009010,SCTS18,-
8706009010,SCTF028,-
8706009010,SCF90,-
8706009010,ENVL20,0.50%
8706009020,ID-01,20.00%
8706009020,ASD05,-
8706009020,GCT 06,15%
8706009020,EXC023,-
8706009020,SCTA08,0.00%
8706009020,SCTS18,-
8706009020,SCTF028,-
8706009020,SCF90,0.30%
8706009020,ENVL20,0.50%
8706009030,ID-01,20.00%
8706009030,ASD05,-
8706009030,GCT 06,21.50%
8706009030,EXC023,-
8706009030,SCTA08,8.00%
8706009030,SCTS18,-
8706009030,SCTF028,-
8706009030,SCF90,0.30%
8706009030,ENVL20,0.50%
8707100010,ID-01,5.00%
8707100010,ASD05,-
8707100010,GCT 06,15%
8707100010,EXC023,-
8707100010,SCTA08,10.00%
8707100010,SCTS18,-
8707100010,SCTF028,-
8707100010,SCF90,-
8707100010,ENVL20,0.50%
8707100030,ID-01,5.00%
8707100030,ASD05,-
8707100030,GCT 06,21.50%
8707100030,EXC023,-
8707100030,SCTA08,8.00%
8707100030,SCTS18,-
8707100030,SCTF028,-
8707100030,SCF90,-
8707100030,ENVL20,0.50%
8707901010,ID-01,5.00%
8707901010,ASD05,-
8707901010,GCT 06,15%
8707901010,EXC023,-
8707901010,SCTA08,10.00%
8707901010,SCTS18,-
8707901010,SCTF028,-
8707901010,SCF90,-
8707901010,ENVL20,0.50%
8707901011,ID-01,5.00%
8707901011,ASD05,-
8707901011,GCT 06,15%
8707901011,EXC023,-
8707901011,SCTA08,10.00%
8707901011,SCTS18,-
8707901011,SCTF028,-
8707901011,SCF90,-
8707901011,ENVL20,0.50%
8707901030,ID-01,5.00%
8707901030,ASD05,-
8707901030,GCT 06,21.50%
8707901030,EXC023,-
8707901030,SCTA08,8.00%
8707901030,SCTS18,-
8707901030,SCTF028,-
8707901030,SCF90,-
8707901030,ENVL20,0.50%
8707901031,ID-01,5.00%
8707901031,ASD05,-
8707901031,GCT 06,21.50%
8707901031,EXC023,-
8707901031,SCTA08,8.00%
8707901031,SCTS18,-
8707901031,SCTF028,-
8707901031,SCF90,-
8707901031,ENVL20,0.50%
8707909010,ID-01,0.00%
8707909010,ASD05,-
8707909010,GCT 06,15%
8707909010,EXC023,-
8707909010,SCTA08,10.00%
8707909010,SCTS18,-
8707909010,SCTF028,-
8707909010,SCF90,-
8707909010,ENVL20,0.50%
8707909011,ID-01,0.00%
8707909011,ASD05,-
8707909011,GCT 06,15%
8707909011,EXC023,-
8707909011,SCTA08,10.00%
8707909011,SCTS18,-
8707909011,SCTF028,-
8707909011,SCF90,-
8707909011,ENVL20,0.50%
8707909012,ID-01,0.00%
8707909012,ASD05,-
8707909012,GCT 06,15%
8707909012,EXC023,-
8707909012,SCTA08,10.00%
8707909012,SCTS18,-
8707909012,SCTF028,-
8707909012,SCF90,-
8707909012,ENVL20,0.50%
8707909013,ID-01,0.00%
8707909013,ASD05,-
8707909013,GCT 06,15%
8707909013,EXC023,-
8707909013,SCTA08,10.00%
8707909013,SCTS18,-
8707909013,SCTF028,-
8707909013,SCF90,-
8707909013,ENVL20,0.50%
8707909020,ID-01,0.00%
8707909020,ASD05,-
8707909020,GCT 06,15%
8707909020,EXC023,-
8707909020,SCTA08,0.00%
8707909020,SCTS18,-
8707909020,SCTF028,-
8707909020,SCF90,-
8707909020,ENVL20,0.50%
8707909021,ID-01,0.00%
8707909021,ASD05,-
8707909021,GCT 06,15%
8707909021,EXC023,-
8707909021,SCTA08,0.00%
8707909021,SCTS18,-
8707909021,SCTF028,-
8707909021,SCF90,-
8707909021,ENVL20,0.50%
8707909022,ID-01,0.00%
8707909022,ASD05,-
8707909022,GCT 06,15%
8707909022,EXC023,-
8707909022,SCTA08,0.00%
8707909022,SCTS18,-
8707909022,SCTF028,-
8707909022,SCF90,-
8707909022,ENVL20,0.50%
8707909023,ID-01,0.00%
8707909023,ASD05,-
8707909023,GCT 06,15%
8707909023,EXC023,-
8707909023,SCTA08,0.00%
8707909023,SCTS18,-
8707909023,SCTF028,-
8707909023,SCF90,-
8707909023,ENVL20,0.50%
8707909030,ID-01,0.00%
8707909030,ASD05,-
8707909030,GCT 06,21.50%
8707909030,EXC023,-
8707909030,SCTA08,8.00%
8707909030,SCTS18,-
8707909030,SCTF028,-
8707909030,SCF90,-
8707909030,ENVL20,0.50%
8707909031,ID-01,0.00%
8707909031,ASD05,-
8707909031,GCT 06,21.50%
8707909031,EXC023,-
8707909031,SCTA08,8.00%
8707909031,SCTS18,-
8707909031,SCTF028,-
8707909031,SCF90,-
8707909031,ENVL20,0.50%
8707909032,ID-01,0.00%
8707909032,ASD05,-
8707909032,GCT 06,21.50%
8707909032,EXC023,-
8707909032,SCTA08,8.00%
8707909032,SCTS18,-
8707909032,SCTF028,-
8707909032,SCF90,-
8707909032,ENVL20,0.50%
8707909033,ID-01,0.00%
8707909033,ASD05,-
8707909033,GCT 06,21.50%
8707909033,EXC023,-
8707909033,SCTA08,8.00%
8707909033,SCTS18,-
8707909033,SCTF028,-
8707909033,SCF90,-
8707909033,ENVL20,0.50%
8708100000,ID-01,30.00%
8708100000,ASD05,-
8708100000,GCT 06,15%
8708100000,EXC023,-
8708100000,SCTA08,0.00%
8708100000,SCTS18,-
8708100000,SCTF028,-
8708100000,SCF90,0.30%
8708100000,ENVL20,0.50%
8708210000,ID-01,30.00%
8708210000,ASD05,-
8708210000,GCT 06,15%
8708210000,EXC023,-
8708210000,SCTA08,0.00%
8708210000,SCTS18,-
8708210000,SCTF028,-
8708210000,SCF90,0.30%
8708210000,ENVL20,0.50%
8708290000,ID-01,30.00%
8708290000,ASD05,-
8708290000,GCT 06,15%
8708290000,EXC023,-
8708290000,SCTA08,0.00%
8708290000,SCTS18,-
8708290000,SCTF028,-
8708290000,SCF90,0.30%
8708290000,ENVL20,0.50%
8708301100,ID-01,0.00%
8708301100,ASD05,-
8708301100,GCT 06,15%
8708301100,EXC023,-
8708301100,SCTA08,0.00%
8708301100,SCTS18,-
8708301100,SCTF028,-
8708301100,SCF90,-
8708301100,ENVL20,0.50%
8708301900,ID-01,30.00%
8708301900,ASD05,-
8708301900,GCT 06,15%
8708301900,EXC023,-
8708301900,SCTA08,0.00%
8708301900,SCTS18,-
8708301900,SCTF028,-
8708301900,SCF90,-
8708301900,ENVL20,0.50%
8708309100,ID-01,0.00%
8708309100,ASD05,-
8708309100,GCT 06,15%
8708309100,EXC023,-
8708309100,SCTA08,0.00%
8708309100,SCTS18,-
8708309100,SCTF028,-
8708309100,SCF90,-
8708309100,ENVL20,0.50%
8708309900,ID-01,30.00%
8708309900,ASD05,-
8708309900,GCT 06,15%
8708309900,EXC023,-
8708309900,SCTA08,0.00%
8708309900,SCTS18,-
8708309900,SCTF028,-
8708309900,SCF90,-
8708309900,ENVL20,0.50%
8708401000,No data,No data
8708401010,ID-01,0.00%
8708401010,ASD05,-
8708401010,GCT 06,15%
8708401010,EXC023,-
8708401010,SCTA08,0.00%
8708401010,SCTS18,-
8708401010,SCTF028,-
8708401010,SCF90,-
8708401010,ENVL20,0.50%
8708401090,ID-01,0.00%
8708401090,ASD05,-
8708401090,GCT 06,15%
8708401090,EXC023,-
8708401090,SCTA08,0.00%
8708401090,SCTS18,-
8708401090,SCTF028,-
8708401090,SCF90,-
8708401090,ENVL20,0.50%
8708409000,No data,No data
8708409010,ID-01,30.00%
8708409010,ASD05,-
8708409010,GCT 06,15%
8708409010,EXC023,-
8708409010,SCTA08,0.00%
8708409010,SCTS18,-
8708409010,SCTF028,-
8708409010,SCF90,-
8708409010,ENVL20,0.50%
8708409090,ID-01,30.00%
8708409090,ASD05,-
8708409090,GCT 06,15%
8708409090,EXC023,-
8708409090,SCTA08,0.00%
8708409090,SCTS18,-
8708409090,SCTF028,-
8708409090,SCF90,-
8708409090,ENVL20,0.50%
8708501000,No data,No data
8708501010,ID-01,0.00%
8708501010,ASD05,-
8708501010,GCT 06,15%
8708501010,EXC023,-
8708501010,SCTA08,0.00%
8708501010,SCTS18,-
8708501010,SCTF028,-
8708501010,SCF90,-
8708501010,ENVL20,0.50%
8708501090,ID-01,0.00%
8708501090,ASD05,-
8708501090,GCT 06,15%
8708501090,EXC023,-
8708501090,SCTA08,0.00%
8708501090,SCTS18,-
8708501090,SCTF028,-
8708501090,SCF90,-
8708501090,ENVL20,0.50%
8708509000,No data,No data
8708509010,ID-01,30.00%
8708509010,ASD05,-
8708509010,GCT 06,15%
8708509010,EXC023,-
8708509010,SCTA08,0.00%
8708509010,SCTS18,-
8708509010,SCTF028,-
8708509010,SCF90,-
8708509010,ENVL20,0.50%
8708509090,ID-01,30.00%
8708509090,ASD05,-
8708509090,GCT 06,15%
8708509090,EXC023,-
8708509090,SCTA08,0.00%
8708509090,SCTS18,-
8708509090,SCTF028,-
8708509090,SCF90,-
8708509090,ENVL20,0.50%
8708701000,ID-01,0.00%
8708701000,ASD05,-
8708701000,GCT 06,15%
8708701000,EXC023,-
8708701000,SCTA08,0.00%
8708701000,SCTS18,-
8708701000,SCTF028,-
8708701000,SCF90,-
8708701000,ENVL20,0.50%
8708709000,ID-01,30.00%
8708709000,ASD05,-
8708709000,GCT 06,15%
8708709000,EXC023,-
8708709000,SCTA08,0.00%
8708709000,SCTS18,-
8708709000,SCTF028,-
8708709000,SCF90,-
8708709000,ENVL20,0.50%
8708801000,No data,No data
8708801010,ID-01,0.00%
8708801010,ASD05,-
8708801010,GCT 06,15%
8708801010,EXC023,-
8708801010,SCTA08,0.00%
8708801010,SCTS18,-
8708801010,SCTF028,-
8708801010,SCF90,-
8708801010,ENVL20,0.50%
8708801090,ID-01,0.00%
8708801090,ASD05,-
8708801090,GCT 06,15%
8708801090,EXC023,-
8708801090,SCTA08,0.00%
8708801090,SCTS18,-
8708801090,SCTF028,-
8708801090,SCF90,-
8708801090,ENVL20,0.50%
8708809000,No data,No data
8708809010,ID-01,30.00%
8708809010,ASD05,-
8708809010,GCT 06,15%
8708809010,EXC023,-
8708809010,SCTA08,0.00%
8708809010,SCTS18,-
8708809010,SCTF028,-
8708809010,SCF90,-
8708809010,ENVL20,0.50%
8708809090,ID-01,30.00%
8708809090,ASD05,-
8708809090,GCT 06,15%
8708809090,EXC023,-
8708809090,SCTA08,0.00%
8708809090,SCTS18,-
8708809090,SCTF028,-
8708809090,SCF90,-
8708809090,ENVL20,0.50%
8708911000,No data,No data
8708911010,ID-01,0.00%
8708911010,ASD05,-
8708911010,GCT 06,15%
8708911010,EXC023,-
8708911010,SCTA08,0.00%
8708911010,SCTS18,-
8708911010,SCTF028,-
8708911010,SCF90,-
8708911010,ENVL20,0.50%
8708911090,ID-01,0.00%
8708911090,ASD05,-
8708911090,GCT 06,15%
8708911090,EXC023,-
8708911090,SCTA08,0.00%
8708911090,SCTS18,-
8708911090,SCTF028,-
8708911090,SCF90,-
8708911090,ENVL20,0.50%
8708919000,No data,No data
8708919010,ID-01,30.00%
8708919010,ASD05,-
8708919010,GCT 06,15%
8708919010,EXC023,-
8708919010,SCTA08,0.00%
8708919010,SCTS18,-
8708919010,SCTF028,-
8708919010,SCF90,-
8708919010,ENVL20,0.50%
8708919090,ID-01,30.00%
8708919090,ASD05,-
8708919090,GCT 06,15%
8708919090,EXC023,-
8708919090,SCTA08,0.00%
8708919090,SCTS18,-
8708919090,SCTF028,-
8708919090,SCF90,-
8708919090,ENVL20,0.50%
8708921000,No data,No data
8708921010,ID-01,0.00%
8708921010,ASD05,-
8708921010,GCT 06,15%
8708921010,EXC023,-
8708921010,SCTA08,0.00%
8708921010,SCTS18,-
8708921010,SCTF028,-
8708921010,SCF90,-
8708921010,ENVL20,0.50%
8708921090,ID-01,0.00%
8708921090,ASD05,-
8708921090,GCT 06,15%
8708921090,EXC023,-
8708921090,SCTA08,0.00%
8708921090,SCTS18,-
8708921090,SCTF028,-
8708921090,SCF90,-
8708921090,ENVL20,0.50%
8708929000,No data,No data
8708929010,ID-01,30.00%
8708929010,ASD05,-
8708929010,GCT 06,15%
8708929010,EXC023,-
8708929010,SCTA08,0.00%
8708929010,SCTS18,-
8708929010,SCTF028,-
8708929010,SCF90,-
8708929010,ENVL20,0.50%
8708929090,ID-01,30.00%
8708929090,ASD05,-
8708929090,GCT 06,15%
8708929090,EXC023,-
8708929090,SCTA08,0.00%
8708929090,SCTS18,-
8708929090,SCTF028,-
8708929090,SCF90,-
8708929090,ENVL20,0.50%
8708931000,ID-01,0.00%
8708931000,ASD05,-
8708931000,GCT 06,15%
8708931000,EXC023,-
8708931000,SCTA08,0.00%
8708931000,SCTS18,-
8708931000,SCTF028,-
8708931000,SCF90,-
8708931000,ENVL20,0.50%
8708939000,ID-01,30.00%
8708939000,ASD05,-
8708939000,GCT 06,15%
8708939000,EXC023,-
8708939000,SCTA08,0.00%
8708939000,SCTS18,-
8708939000,SCTF028,-
8708939000,SCF90,-
8708939000,ENVL20,0.50%
8708941000,No data,No data
8708941010,ID-01,0.00%
8708941010,ASD05,-
8708941010,GCT 06,15%
8708941010,EXC023,-
8708941010,SCTA08,0.00%
8708941010,SCTS18,-
8708941010,SCTF028,-
8708941010,SCF90,-
8708941010,ENVL20,0.50%
8708941090,ID-01,0.00%
8708941090,ASD05,-
8708941090,GCT 06,15%
8708941090,EXC023,-
8708941090,SCTA08,0.00%
8708941090,SCTS18,-
8708941090,SCTF028,-
8708941090,SCF90,-
8708941090,ENVL20,0.50%
8708949000,No data,No data
8708949010,ID-01,30.00%
8708949010,ASD05,-
8708949010,GCT 06,15%
8708949010,EXC023,-
8708949010,SCTA08,0.00%
8708949010,SCTS18,-
8708949010,SCTF028,-
8708949010,SCF90,-
8708949010,ENVL20,0.50%
8708949090,ID-01,30.00%
8708949090,ASD05,-
8708949090,GCT 06,15%
8708949090,EXC023,-
8708949090,SCTA08,0.00%
8708949090,SCTS18,-
8708949090,SCTF028,-
8708949090,SCF90,-
8708949090,ENVL20,0.50%
8708950000,ID-01,30.00%
8708950000,ASD05,-
8708950000,GCT 06,15%
8708950000,EXC023,-
8708950000,SCTA08,0.00%
8708950000,SCTS18,-
8708950000,SCTF028,-
8708950000,SCF90,-
8708950000,ENVL20,0.50%
8708993000,ID-01,30.00%
8708993000,ASD05,-
8708993000,GCT 06,15%
8708993000,EXC023,-
8708993000,SCTA08,0.00%
8708993000,SCTS18,-
8708993000,SCTF028,-
8708993000,SCF90,-
8708993000,ENVL20,0.50%
8708994000,ID-01,0.00%
8708994000,ASD05,-
8708994000,GCT 06,15%
8708994000,EXC023,-
8708994000,SCTA08,0.00%
8708994000,SCTS18,-
8708994000,SCTF028,-
8708994000,SCF90,-
8708994000,ENVL20,0.50%
8708999000,No data,No data
8708999010,ID-01,30.00%
8708999010,ASD05,-
8708999010,GCT 06,15%
8708999010,EXC023,-
8708999010,SCTA08,0.00%
8708999010,SCTS18,-
8708999010,SCTF028,-
8708999010,SCF90,-
8708999010,ENVL20,0.50%
8708999020,ID-01,30.00%
8708999020,ASD05,-
8708999020,GCT 06,15%
8708999020,EXC023,-
8708999020,SCTA08,0.00%
8708999020,SCTS18,-
8708999020,SCTF028,-
8708999020,SCF90,-
8708999020,ENVL20,0.50%
8709110000,ID-01,0.00%
8709110000,ASD05,-
8709110000,GCT 06,15%
8709110000,EXC023,-
8709110000,SCTA08,0.00%
8709110000,SCTS18,-
8709110000,SCTF028,-
8709110000,SCF90,0.30%
8709110000,ENVL20,0.50%
8709190000,ID-01,0.00%
8709190000,ASD05,-
8709190000,GCT 06,15%
8709190000,EXC023,-
8709190000,SCTA08,0.00%
8709190000,SCTS18,-
8709190000,SCTF028,-
8709190000,SCF90,0.30%
8709190000,ENVL20,0.50%
8709900000,ID-01,0.00%
8709900000,ASD05,-
8709900000,GCT 06,15%
8709900000,EXC023,-
8709900000,SCTA08,0.00%
8709900000,SCTS18,-
8709900000,SCTF028,-
8709900000,SCF90,0.30%
8709900000,ENVL20,0.50%
8710000000,ID-01,0.00%
8710000000,ASD05,-
8710000000,GCT 06,15%
8710000000,EXC023,-
8710000000,SCTA08,0.00%
8710000000,SCTS18,-
8710000000,SCTF028,-
8710000000,SCF90,-
8710000000,ENVL20,0.50%
8711101000,ID-01,0.00%
8711101000,ASD05,-
8711101000,GCT 06,15%
8711101000,EXC023,-
8711101000,SCTA08,0.00%
8711101000,SCTS18,-
8711101000,SCTF028,-
8711101000,SCF90,-
8711101000,ENVL20,0.50%
8711109000,ID-01,10.00%
8711109000,ASD05,-
8711109000,GCT 06,15%
8711109000,EXC023,-
8711109000,SCTA08,0.00%
8711109000,SCTS18,-
8711109000,SCTF028,-
8711109000,SCF90,-
8711109000,ENVL20,0.50%
8711201000,ID-01,5.00%
8711201000,ASD05,-
8711201000,GCT 06,15%
8711201000,EXC023,-
8711201000,SCTA08,0.00%
8711201000,SCTS18,-
8711201000,SCTF028,-
8711201000,SCF90,-
8711201000,ENVL20,0.50%
8711209000,ID-01,10.00%
8711209000,ASD05,-
8711209000,GCT 06,15%
8711209000,EXC023,-
8711209000,SCTA08,0.00%
8711209000,SCTS18,-
8711209000,SCTF028,-
8711209000,SCF90,-
8711209000,ENVL20,0.50%
8711301001,ID-01,5.00%
8711301001,ASD05,-
8711301001,GCT 06,15%
8711301001,EXC023,-
8711301001,SCTA08,0.00%
8711301001,SCTS18,-
8711301001,SCTF028,-
8711301001,SCF90,-
8711301001,ENVL20,0.50%
8711301002,ID-01,5.00%
8711301002,ASD05,-
8711301002,GCT 06,15%
8711301002,EXC023,-
8711301002,SCTA08,0.00%
8711301002,SCTS18,-
8711301002,SCTF028,-
8711301002,SCF90,-
8711301002,ENVL20,0.50%
8711309001,ID-01,10.00%
8711309001,ASD05,-
8711309001,GCT 06,15%
8711309001,EXC023,-
8711309001,SCTA08,0.00%
8711309001,SCTS18,-
8711309001,SCTF028,-
8711309001,SCF90,-
8711309001,ENVL20,0.50%
8711309002,ID-01,20.00%
8711309002,ASD05,-
8711309002,GCT 06,15%
8711309002,EXC023,-
8711309002,SCTA08,0.00%
8711309002,SCTS18,-
8711309002,SCTF028,-
8711309002,SCF90,-
8711309002,ENVL20,0.50%
8711401001,ID-01,5.00%
8711401001,ASD05,-
8711401001,GCT 06,15%
8711401001,EXC023,-
8711401001,SCTA08,0.00%
8711401001,SCTS18,-
8711401001,SCTF028,-
8711401001,SCF90,-
8711401001,ENVL20,0.50%
8711401002,ID-01,5.00%
8711401002,ASD05,-
8711401002,GCT 06,15%
8711401002,EXC023,-
8711401002,SCTA08,0.00%
8711401002,SCTS18,-
8711401002,SCTF028,-
8711401002,SCF90,-
8711401002,ENVL20,0.50%
8711409001,ID-01,20.00%
8711409001,ASD05,-
8711409001,GCT 06,15%
8711409001,EXC023,-
8711409001,SCTA08,0.00%
8711409001,SCTS18,-
8711409001,SCTF028,-
8711409001,SCF90,-
8711409001,ENVL20,0.50%
8711409002,ID-01,20.00%
8711409002,ASD05,-
8711409002,GCT 06,15%
8711409002,EXC023,-
8711409002,SCTA08,0.00%
8711409002,SCTS18,-
8711409002,SCTF028,-
8711409002,SCF90,-
8711409002,ENVL20,0.50%
8711409003,ID-01,20.00%
8711409003,ASD05,-
8711409003,GCT 06,15%
8711409003,EXC023,-
8711409003,SCTA08,0.00%
8711409003,SCTS18,-
